Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南阳东,----,09:20,00:00,-
2,方城,09:33,09:35,00:13,-
3,平顶山西,09:54,09:57,00:32,-
4,郏县,10:07,10:09,00:42,-
5,郑州东,10:56,10:59,01:29,-
6,兰考南,11:30,11:32,02:00,-
7,商丘,11:59,12:01,02:27,-
8,亳州南,12:27,12:29,02:53,-
9,太和东,12:52,12:59,03:16,-
10,阜阳西,13:11,13:15,03:28,-
11,凤台南,13:39,13:41,03:52,-
12,淮南南,13:55,13:58,04:06,-
13,水家湖,14:06,14:08,04:14,-
14,合肥,14:32,14:45,04:38,-
15,南京南,15:41,15:43,05:34,-
16,常州北,16:17,16:31,06:08,-
17,无锡东,16:48,16:55,06:25,-
18,苏州北,17:06,17:09,06:36,-
19,上海虹桥,17:33,17:33,07:00,-
