Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,14:53,00:00,-
2,惠州南,15:19,15:21,00:26,56
3,陆丰,16:07,16:09,01:12,191
4,潮汕,16:54,16:59,01:57,305
5,饶平,17:18,17:26,02:16,346
6,诏安,17:36,17:38,02:26,364
7,云霄,17:53,17:55,02:41,396
8,厦门北,18:38,18:46,03:24,514
9,晋江,19:04,19:06,03:42,560
10,泉州,19:18,19:22,03:54,585
11,仙游,19:40,19:42,04:12,720
12,莆田,19:53,19:56,04:23,654
13,福州南,20:26,20:36,04:53,740
14,福州,20:52,20:56,05:09,759
15,闽清北,21:16,21:18,05:29,-
16,古田北,21:30,21:32,05:41,838
17,延平,21:47,21:49,05:56,-
18,南平市,22:21,22:23,06:28,-
19,上饶,23:04,23:04,07:09,1099
