Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,怀化,15:08,15:08,00:00,-
2,麻阳,15:54,15:58,00:46,44
3,吉首,16:48,16:56,01:36,103
4,张家界,18:46,18:58,03:26,228
5,慈利,19:57,20:00,04:25,304
6,常德,21:15,21:19,05:40,356
7,益阳,22:30,22:35,06:51,366
8,长沙,23:45,00:05,08:01,492
9,株洲,00:43,01:12,08:39,440
10,鹰潭,05:52,06:07,13:19,892
11,上饶,07:15,07:20,14:27,1008
12,玉山,07:41,07:45,14:48,1038
13,江山,08:50,08:53,15:53,1072
14,衢州,09:13,09:16,16:13,1119
15,金华,10:22,10:32,17:19,1205
16,义乌,11:06,11:09,17:53,1253
17,杭州东,12:30,12:36,19:14,1398
18,海宁,13:12,13:15,19:50,1457
19,嘉兴,13:35,13:38,20:10,1485
20,上海南,15:12,15:12,21:44,1565
