Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,08:01,08:01,00:00,-
2,保定,09:31,09:33,01:30,146
3,定州,10:10,10:13,02:07,206
4,石家庄,11:05,11:22,02:59,281
5,邢台,12:26,12:28,04:03,390
6,邯郸,13:22,13:26,04:57,442
7,安阳,14:23,14:27,05:54,502
8,汤阴,14:44,14:46,06:11,524
9,鹤壁,15:01,15:04,06:26,543
10,新乡,15:43,16:15,07:05,609
11,郑州,17:16,17:32,08:06,689
12,巩义,18:25,18:28,08:59,763
13,洛阳,19:12,19:15,09:43,813
14,三门峡,21:01,21:04,11:29,935
15,安康,03:48,04:03,18:13,1560
16,宣汉,06:47,06:49,20:57,1793
17,达州,07:36,07:44,21:44,1836
18,土溪,08:19,08:22,22:19,-
19,营山,08:54,08:58,22:51,1937
20,南充,09:35,09:39,23:28,1996
21,遂宁,10:20,10:44,24:09,2235
22,大英东,11:07,11:12,24:32,1988
23,成都,12:30,12:30,25:50,2038
