Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,----,08:42,00:00,-
2,涿州,09:26,09:28,00:44,64
3,高碑店,09:42,09:46,00:58,84
4,保定,10:27,10:33,01:39,146
5,定州,11:10,11:12,02:16,206
6,石家庄,12:04,12:10,03:08,281
7,邢台,13:13,13:15,04:11,390
8,邯郸,13:53,13:56,04:49,442
9,安阳,14:41,14:44,05:34,502
10,鹤壁,15:13,15:23,06:03,543
11,新乡,16:03,16:07,06:43,609
12,郑州,17:08,17:23,07:44,689
13,漯河,19:13,19:18,09:34,829
14,驻马店,20:00,20:10,10:16,895
15,信阳,21:23,21:29,11:29,991
16,武昌,00:04,00:19,14:04,1225
17,岳阳,02:36,02:39,16:21,1440
18,长沙,04:06,04:12,17:48,1587
19,湘潭,05:04,05:09,18:40,1642
20,娄底,06:22,06:28,19:53,1741
21,涟源,07:04,07:07,20:29,1783
22,新化,07:46,07:50,21:08,1834
23,溆浦,09:18,09:22,22:36,1952
24,怀化,10:47,10:57,24:01,2056
25,玉屏,12:51,13:01,25:55,2176
26,福泉,15:48,15:55,28:42,-
27,贵阳,17:38,18:09,30:25,2439
28,安顺,19:22,19:26,31:38,2536
29,六盘水,21:40,22:06,33:52,2688
30,宣威,00:13,00:19,35:59,2819
31,曲靖,02:08,02:14,37:48,2920
32,昆明,05:02,05:30,40:36,3077
33,昆明南,05:53,05:58,40:59,2007
34,玉溪,06:48,06:48,41:49,3185
