Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,银川,12:20,12:20,00:00,-
2,灵武,12:58,13:01,00:38,51
3,定边,14:44,14:47,02:21,194
4,靖边,15:55,16:01,03:29,201
5,子洲,17:13,17:16,04:41,312
6,绥德,17:35,17:39,05:00,342
7,吴堡,18:11,18:16,05:32,478
8,柳林南,18:35,18:38,05:51,504
9,文水,19:51,19:53,07:04,628
10,太原,20:54,21:23,08:05,710
11,阳泉北,22:30,22:32,09:12,831
12,石家庄北,23:42,23:48,10:22,935
13,衡水,01:13,01:16,11:47,969
14,德州,02:06,02:15,12:37,1129
15,济南,03:45,04:00,14:07,1247
16,泰山,05:05,05:07,15:12,1222
17,兖州,06:05,06:09,16:10,1305
18,滕州,06:48,06:51,16:49,1366
19,徐州,08:09,08:17,18:07,1468
20,蚌埠,09:59,10:04,19:49,1632
21,南京,12:16,12:24,22:01,1816
22,常州,13:56,14:00,23:33,2054
23,无锡,14:27,14:31,24:00,1885
24,苏州,15:00,15:03,24:29,2033
25,上海,16:16,16:16,25:42,2222
