Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州,----,17:52,00:00,-
2,海宁,18:31,18:34,00:39,65
3,嘉兴,18:54,18:57,00:59,93
4,嘉善,19:10,19:13,01:12,111
5,上海南,19:57,20:30,01:56,173
6,昆山,21:42,22:11,03:08,236
7,苏州,22:35,22:39,03:32,271
8,无锡,23:07,23:11,04:00,295
9,常州,23:38,23:41,04:27,352
10,丹阳,00:08,00:30,04:54,396
11,南京,01:56,02:04,06:20,488
12,蚌埠,04:03,04:09,08:19,672
13,宿州,05:09,05:18,09:19,762
14,淮北,05:57,06:01,09:58,-
15,徐州,06:57,07:03,10:54,836
16,邳州,07:52,07:55,11:43,948
17,新沂,08:24,08:29,12:12,985
18,东海县,08:59,09:02,12:42,1026
19,连云港,09:27,09:32,13:07,-
20,连云港东,10:00,10:00,13:35,1086
