Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,09:49,00:00,-
2,定西北,10:19,10:21,00:30,5
3,秦安,11:00,11:02,01:09,10
4,天水南,11:17,11:21,01:24,10
5,宝鸡南,12:05,12:08,02:08,15
6,岐山,12:20,12:22,02:20,52
7,杨陵南,12:36,12:38,02:34,93
8,西安北,13:05,13:17,03:01,182
9,华山北,13:47,13:49,03:31,308
10,洛阳龙门,14:41,14:48,04:23,562
11,郑州西,15:13,15:19,04:48,622
12,郑州东,15:37,15:40,05:06,636
13,新乡东,16:00,16:02,05:26,1158
14,邢台东,16:51,16:55,06:15,1381
15,石家庄,17:23,17:26,06:43,1503
16,高碑店东,18:13,18:23,07:30,1701
17,北京西,18:53,18:53,08:00,1784
