Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京,19:41,19:41,00:00,-
2,马鞍山,20:43,20:48,01:02,78
3,芜湖,21:30,21:36,01:44,125
4,铜陵,23:11,23:16,03:19,140
5,池州,00:10,00:15,04:13,197
6,彭泽,02:44,02:48,06:42,328
7,九江,03:28,03:35,07:22,387
8,丰城,06:12,06:24,09:59,583
9,樟树,06:41,06:53,10:16,607
10,新余,07:39,07:44,11:02,683
11,宜春,08:25,08:29,11:43,737
12,萍乡,09:11,09:15,12:25,808
13,醴陵,09:51,09:56,13:01,847
14,株洲,10:24,10:44,13:29,889
15,衡阳,12:07,12:29,14:52,1023
16,永州,13:58,14:07,16:21,1159
17,桂林北,16:06,16:39,18:20,1358
18,鹿寨,19:00,19:02,20:41,-
19,柳州,19:51,20:06,21:30,1522
20,南宁,23:50,23:50,25:14,1673
