Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,21:40,21:40,00:00,-
2,黎塘,23:09,23:20,01:29,120
3,来宾,00:05,00:10,02:14,81
4,柳州,01:02,01:20,03:06,789
5,桂林北,03:40,03:50,05:26,315
6,东安东,05:50,06:00,07:26,1123
7,永州,06:22,06:37,07:48,514
8,祁阳,07:00,07:03,08:11,1199
9,祁东,07:22,07:25,08:30,576
10,衡阳,08:25,08:46,09:30,965
11,衡山,09:17,09:21,10:01,701
12,株洲,10:52,11:15,11:32,912
13,萍乡,12:13,12:20,12:30,993
14,宜春,13:03,13:07,13:13,1064
15,新余,13:42,13:46,13:48,1118
16,樟树,14:33,14:37,14:35,1194
17,向塘,15:22,15:25,15:20,1251
18,南昌,15:47,16:14,15:42,1279
19,九江,17:37,18:18,17:05,1414
20,湖口,18:40,18:43,17:27,1316
21,东至,19:50,19:53,18:34,1404
22,池州,20:42,20:47,19:23,1476
23,铜陵,21:28,21:35,20:04,1533
24,芜湖,23:09,23:15,21:38,1548
25,马鞍山,23:55,23:59,22:18,1595
26,南京,01:10,01:30,23:29,1673
27,镇江,02:10,02:14,24:09,1737
28,常州,02:58,03:02,24:53,-
29,无锡,03:29,03:33,25:20,1848
30,苏州,04:02,04:06,25:49,1890
31,上海,05:23,05:23,27:06,1981
