Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乔庄东,----,11:55,00:00,-
2,通州,12:04,12:06,00:09,-
3,北京东,12:20,12:22,00:23,-
4,北京,12:33,12:35,00:34,-
5,北京西,12:50,12:50,00:49,-
