Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,06:13,00:00,-
2,乐山,06:59,07:01,00:46,105
3,宜宾西,07:42,07:44,01:27,-
4,毕节,08:45,08:49,02:28,-
5,黔西,09:11,09:13,02:50,-
6,贵阳东,09:41,09:45,03:18,646
7,凯里南,10:19,10:21,03:52,763
8,铜仁南,10:57,10:59,04:28,903
9,芷江,11:20,11:27,04:49,-
10,怀化南,11:40,11:43,05:02,1010
11,娄底南,12:34,12:36,05:53,1217
12,韶山南,12:54,12:56,06:11,-
13,湘潭北,13:09,13:11,06:24,-
14,长沙南,13:24,13:37,06:37,1556
15,醴陵东,13:59,14:01,06:59,-
16,萍乡北,14:11,14:13,07:09,-
17,新余北,14:41,14:43,07:37,-
18,高安,15:05,15:07,07:59,-
19,南昌西,15:22,15:25,08:14,1528
20,鹰潭北,15:59,16:01,08:48,-
21,上饶,16:27,16:29,09:14,1886
22,龙游,17:05,17:07,09:50,-
23,金华,17:22,17:24,10:05,-
24,诸暨,17:50,17:52,10:31,-
25,杭州东,18:16,18:22,10:55,1930
26,嘉兴南,18:46,18:48,11:19,-
27,上海虹桥,19:18,19:18,11:49,1985
