Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄,07:20,07:20,00:00,-
2,辛集南,07:47,07:49,00:27,73
3,衡水北,08:05,08:07,00:43,116
4,德州东,08:34,08:38,01:10,205
5,禹城东,08:54,08:56,01:26,248
6,济南东,09:18,09:20,01:48,451
7,章丘北,09:32,09:39,02:00,-
8,淄博北,09:54,09:57,02:15,-
9,潍坊北,10:24,10:27,02:42,-
10,高密北,10:46,10:48,03:01,-
11,青岛西,11:24,11:27,03:37,-
12,董家口,11:44,11:46,03:54,-
13,日照西,12:08,12:10,04:16,-
14,赣榆,12:39,12:41,04:45,-
15,连云港,12:57,12:59,05:01,-
16,响水县,13:31,13:33,05:33,-
17,滨海港,13:44,13:46,05:44,-
18,阜宁东,14:01,14:03,05:59,-
19,射阳,14:12,14:14,06:08,-
20,盐城,14:35,14:35,06:29,-
