Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,16:17,00:00,-
2,晋江,16:35,16:37,00:18,46
3,泉州,16:48,16:50,00:29,71
4,莆田,17:15,17:17,00:54,140
5,福清,17:36,17:38,01:13,190
6,福州,18:05,18:11,01:40,245
7,延平,18:45,18:47,02:14,-
8,建瓯西,19:03,19:05,02:30,260
9,南平市,19:21,19:23,02:46,-
10,上饶,19:52,19:56,03:15,275
11,衢州,20:27,20:31,03:46,382
12,龙游,20:43,20:44,03:58,422
13,金华,20:59,21:01,04:13,472
14,义乌,21:17,21:19,04:29,515
15,杭州东,21:52,21:55,05:02,665
16,嘉兴南,22:18,22:20,05:25,735
17,上海虹桥,22:48,22:48,05:53,824
