Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,牡丹江,23:55,23:55,00:00,-
2,海林,00:16,00:37,00:21,22
3,哈尔滨东,05:02,05:42,04:46,360
4,双城堡,07:34,07:36,06:38,340
5,兰棱,07:51,07:54,06:53,427
6,扶余,08:17,08:20,07:16,391
7,德惠,08:57,09:00,07:53,454
8,长春,09:56,10:04,08:49,600
9,公主岭,11:13,11:15,09:58,662
10,四平,11:54,11:57,10:37,715
11,昌图,13:08,13:11,11:48,703
12,铁岭,13:51,13:53,12:28,833
13,沈阳北,14:43,14:53,13:18,878
14,沈阳,15:00,15:08,13:25,903
15,大虎山,17:00,17:12,15:17,1040
16,沟帮子,17:40,17:43,15:45,1082
17,锦州,18:27,18:33,16:29,1071
18,葫芦岛,19:13,19:16,17:09,1121
19,兴城,19:34,19:36,17:27,1142
20,山海关,20:56,21:09,18:47,1255
21,唐山北,23:34,23:57,21:12,1430
22,北京,01:55,01:55,23:10,1534
