Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,徐州东,07:15,07:15,00:00,-
2,宿州东,07:33,07:35,00:18,68
3,蚌埠南,07:58,08:00,00:41,156
4,滁州,08:29,08:31,01:10,272
5,南京南,08:49,08:57,01:28,331
6,句容西,09:09,09:11,01:40,-
7,宜兴,09:38,09:42,02:07,460
8,长兴,09:54,09:56,02:19,496
9,湖州,10:05,10:07,02:28,516
10,德清,10:20,10:22,02:41,552
11,杭州东,10:35,10:40,02:54,587
12,义乌,11:13,11:15,03:27,732
13,金华南,11:32,11:34,03:44,737
14,缙云西,11:59,12:01,04:09,-
15,丽水,12:14,12:17,04:22,834
16,青田,12:38,12:40,04:43,884
17,温州南,12:59,13:02,05:02,1197
18,瑞安,13:13,13:15,05:13,-
19,苍南,13:33,13:33,05:31,1272
