Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,扎兰屯,12:37,12:37,00:00,-
2,高台子,12:47,12:49,00:10,10
3,成吉思汗,13:07,13:22,00:28,32
4,龙江,14:10,14:13,01:16,93
5,富拉尔基,14:45,14:48,01:48,132
6,昂昂溪,15:02,15:09,02:02,124
7,大庆,16:19,16:25,03:12,257
8,安达,16:47,16:51,03:34,289
9,羊草,17:00,17:02,03:43,300
10,宋,17:16,17:18,03:57,320
11,尚家,17:32,17:34,04:11,342
12,肇东,17:46,17:49,04:23,353
13,姜家,17:58,18:00,04:32,-
14,对青山,18:19,18:21,04:51,-
15,哈尔滨,18:55,19:10,05:25,-
16,阿城,19:57,20:06,06:12,471
17,牡丹江,00:28,00:56,10:34,785
18,林口,03:11,03:15,12:49,895
19,鸡西,05:01,05:01,14:35,979
