Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,淮南南,13:05,13:05,00:00,-
2,合肥南,13:43,13:52,00:38,-
3,巢湖东,14:13,14:19,00:59,-
4,无为,14:32,14:38,01:12,-
5,铜陵北,14:50,14:52,01:24,-
6,泾县,15:09,15:11,01:41,-
7,旌德,15:25,15:27,01:55,-
8,绩溪北,15:38,15:45,02:06,-
9,黄山北,16:00,16:08,02:21,-
10,德兴,16:35,16:37,02:48,-
11,上饶,16:56,17:19,03:07,-
12,鹰潭北,17:50,17:53,03:38,-
13,南昌西,18:27,18:31,04:12,-
14,高安,18:47,18:49,04:28,-
15,新余北,19:11,19:13,04:50,-
16,宜春,19:28,19:31,05:05,-
17,长沙南,20:12,20:21,05:46,-
18,衡阳东,20:58,21:00,06:23,-
19,广州南,22:51,22:51,08:14,-
