Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,营口,12:42,12:42,00:00,-
2,老边,12:53,12:55,00:11,11
3,大石桥,13:08,13:14,00:24,22
4,海城,13:39,13:41,00:49,54
5,鞍山,14:08,14:11,01:16,90
6,辽阳,14:30,14:33,01:35,115
7,苏家屯,15:08,15:13,02:10,163
8,沈阳,15:34,16:00,02:31,179
9,沈阳北,16:07,16:20,02:38,-
10,抚顺北,16:56,17:01,03:14,244
11,南杂木,17:43,17:46,03:56,289
12,苍石,17:59,18:02,04:09,300
13,清原,18:41,18:46,04:48,343
14,山城镇,20:00,20:04,06:02,397
15,梅河口,20:27,20:35,06:25,425
16,朝阳镇,21:13,21:17,07:03,460
17,磐石,21:56,21:59,07:42,499
18,吉林,00:15,00:24,09:58,643
19,蛟河,02:00,02:03,11:34,740
20,敦化,03:48,03:58,13:19,853
21,安图,05:02,05:07,14:23,926
22,延吉,06:05,06:17,15:21,992
23,图们,07:20,07:20,16:24,1044
