Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,07:30,00:00,-
2,资中北,08:04,08:06,00:34,15
3,内江北,08:17,08:19,00:45,20
4,重庆西,09:02,09:10,01:28,302
5,赶水东,09:46,09:48,02:04,401
6,遵义,10:34,10:36,02:50,565
7,修文县,11:12,11:14,03:26,627
8,贵阳东,11:30,11:34,03:42,646
9,贵定北,11:50,11:52,03:58,-
10,凯里南,12:14,12:16,04:20,763
11,怀化南,13:16,13:19,05:20,1010
12,娄底南,14:11,14:13,06:12,1217
13,韶山南,14:31,14:33,06:30,-
14,长沙南,14:54,15:03,06:51,1556
15,萍乡北,15:33,15:35,07:21,-
16,新余北,16:03,16:05,07:49,-
17,南昌西,16:37,16:45,08:21,1528
18,鹰潭北,17:20,17:22,08:56,-
19,上饶,17:55,17:58,09:29,1886
20,南平市,18:27,18:29,09:58,-
21,延平,18:56,18:58,10:25,-
22,闽清北,19:19,19:21,10:46,-
23,福州,19:43,19:50,11:08,2076
24,福州南,20:07,20:07,11:25,-
