Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,包头,12:40,12:40,00:00,-
2,包头东,12:55,12:59,00:15,16
3,萨拉齐,13:27,13:29,00:43,60
4,呼和浩特,14:52,15:00,02:06,165
5,卓资东,16:02,16:08,03:08,269
6,集宁南,16:43,16:58,03:43,323
7,商都,18:03,18:05,04:48,407
8,化德,18:47,18:49,05:30,469
9,正镶白旗,20:05,20:11,06:46,578
10,桑根达来,21:20,21:26,07:55,673
11,经棚,23:28,23:30,09:57,829
12,林西,00:56,00:58,11:23,911
13,大板,01:47,02:03,12:12,962
14,林东,03:15,03:17,13:24,1054
15,查布嘎,04:07,04:11,14:14,1116
16,开鲁,05:30,05:32,15:33,1227
17,通辽,06:58,07:26,16:59,1474
18,大林,08:06,08:09,17:39,1523
19,双辽,09:00,09:05,18:30,1588
20,金宝屯,09:17,09:20,18:42,1602
21,八面城,09:53,09:56,19:15,1650
22,四平,10:24,10:51,19:43,1678
23,长春,12:05,12:25,20:57,1793
24,德惠,13:12,13:14,21:44,1874
25,双城堡,14:42,14:45,23:12,1988
26,哈尔滨西,15:19,15:19,23:46,2032
