Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,蓟州北,----,15:59,00:00,-
2,上仓,16:14,16:16,00:15,-
3,下仓,16:28,16:30,00:27,-
4,宝坻,16:43,16:46,00:40,-
5,大口屯,17:00,17:07,00:54,-
6,崔黄口,17:19,17:21,01:06,-
7,曹子里,17:34,17:36,01:19,-
8,天津北,18:22,18:22,02:05,-
