Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,苏州,----,15:30,00:00,-
2,无锡,15:58,16:02,00:28,42
3,常州,16:42,16:45,01:08,81
4,南京,18:18,18:26,02:41,217
5,滁州北,19:04,19:18,03:19,274
6,蚌埠,21:10,21:15,05:11,401
7,徐州,23:35,23:41,07:31,565
8,商丘,02:13,02:16,10:03,711
9,开封,03:53,03:56,11:40,842
10,郑州,05:22,05:45,13:06,914
11,洛阳,07:25,07:43,14:46,1038
12,渑池,08:37,08:41,15:40,1107
13,三门峡,09:32,09:52,16:31,1160
14,华山,11:39,12:02,18:18,1302
15,风陵渡,12:43,12:45,18:59,1325
16,永济,13:17,13:19,19:31,1362
17,运城,14:06,14:10,20:18,1418
18,闻喜,14:44,14:47,20:52,1461
19,侯马,15:25,15:30,21:30,1496
20,襄汾,15:59,16:01,21:59,1530
21,临汾,16:23,16:23,22:21,1556
