Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州南,----,07:57,00:00,-
2,福州,08:12,08:21,00:15,19
3,闽清北,08:40,08:42,00:34,-
4,延平,09:02,09:04,00:54,-
5,南平市,09:31,09:33,01:21,-
6,上饶,10:02,10:05,01:50,359
7,婺源,10:31,10:33,02:16,445
8,景德镇北,11:00,11:02,02:43,514
9,鄱阳,11:20,11:22,03:01,549
10,都昌,11:43,11:45,03:22,601
11,九江,12:16,12:20,03:53,665
12,瑞昌西,12:39,12:41,04:12,705
13,阳新,12:59,13:02,04:30,-
14,大冶北,13:16,13:19,04:44,793
15,黄石北,13:27,13:30,04:52,803
16,鄂州,13:41,13:44,05:03,832
17,武汉,14:07,14:07,05:26,888
