Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原,----,08:38,00:00,-
2,榆次,08:59,09:04,00:21,27
3,太谷,09:31,09:34,00:48,63
4,祁县,09:52,09:55,01:06,86
5,平遥,10:11,10:17,01:22,108
6,介休,10:42,10:48,01:47,139
7,灵石,11:14,11:17,02:13,166
8,霍州,11:54,11:57,02:50,209
9,洪洞,12:35,12:38,03:28,251
10,临汾,13:01,13:17,03:51,274
11,襄汾,13:37,13:40,04:11,-
12,侯马,14:13,14:19,04:44,334
13,闻喜,15:13,15:16,05:38,369
14,运城,15:53,15:59,06:15,412
15,永济,16:43,16:46,06:59,468
16,风陵渡,17:22,17:25,07:35,505
17,华山,18:10,18:25,08:20,528
18,渭南,19:15,19:17,09:10,595
19,西安南,20:25,20:32,10:18,694
20,安康,00:23,00:43,14:09,910
21,达州,04:34,04:46,18:00,1186
22,广安,06:08,06:14,19:22,1297
23,重庆西,07:42,07:42,20:50,-
