Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,牡丹江,20:35,20:35,00:00,-
2,海林,20:56,21:12,00:21,22
3,哈尔滨,01:32,01:49,04:41,355
4,长春,04:50,05:00,07:42,600
5,公主岭,05:40,05:42,08:22,662
6,四平,06:21,06:23,09:01,715
7,昌图,06:56,06:58,09:34,703
8,铁岭,07:37,07:39,10:13,833
9,沈阳北,08:25,08:33,10:59,878
10,沟帮子,10:25,10:28,12:51,1082
11,锦州,11:11,11:15,13:34,1071
12,葫芦岛,11:48,11:50,14:07,1121
13,兴城,12:06,12:08,14:23,1142
14,绥中,12:39,12:41,14:54,1190
15,山海关,13:28,13:34,15:41,1255
16,秦皇岛,13:52,13:58,15:59,1346
17,滦县,15:08,15:26,17:09,-
18,唐山,16:21,16:37,18:04,1433
19,芦台,17:08,17:10,18:35,1545
20,塘沽,17:39,17:42,19:04,1591
21,天津,18:26,18:35,19:48,1547
22,静海,19:17,19:20,20:30,1679
23,青县,19:46,19:49,20:56,1720
24,沧州,20:09,20:17,21:16,1752
25,东光,20:52,20:55,21:51,1811
26,吴桥,21:19,21:22,22:15,1843
27,德州,22:56,22:58,23:49,1865
28,禹城,23:41,23:43,24:32,1933
29,济南,00:31,00:47,25:20,1988
30,泰山,01:39,02:19,26:12,2056
31,兖州,03:17,03:24,27:10,2139
32,临沂,05:20,05:26,29:06,2326
33,日照,07:00,07:00,30:40,2448
