Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,07:46,00:00,-
2,成都南,07:55,07:57,00:09,8
3,眉山东,08:23,08:25,00:35,52
4,屏山,09:14,09:23,01:24,-
5,宜宾西,09:34,09:38,01:35,-
6,兴文,10:02,10:04,01:59,-
7,毕节,10:45,10:47,02:40,-
8,黔西,11:09,11:11,03:02,-
9,贵阳东,11:39,11:52,03:30,646
10,凯里南,12:26,12:28,04:04,763
11,铜仁南,13:04,13:06,04:40,903
12,芷江,13:27,13:29,05:01,-
13,怀化南,13:42,13:46,05:14,1010
14,娄底南,14:37,14:44,06:05,1217
15,湘潭北,15:10,15:12,06:31,-
16,长沙南,15:25,15:32,06:44,1556
17,萍乡北,15:59,16:01,07:11,-
18,新余北,16:29,16:31,07:39,-
19,南昌西,17:05,17:10,08:13,1528
20,丰城东,17:36,17:38,08:39,-
21,吉安西,18:13,18:15,09:14,-
22,兴国西,18:47,18:49,09:46,-
23,赣县北,19:03,19:05,10:00,-
24,于都,19:20,19:22,10:15,-
25,会昌北,19:39,19:41,10:32,-
26,瑞金,19:56,19:58,10:47,-
27,长汀南,20:14,20:16,11:03,-
28,冠豸山,20:34,20:36,11:21,-
29,古田会址,20:52,20:54,11:37,-
30,龙岩,21:10,21:14,11:53,-
31,漳州,21:57,22:00,12:36,-
32,厦门北,22:21,22:21,12:57,-
