Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,烟台,----,18:03,00:00,-
2,徐家店,19:00,19:04,00:57,-
3,莱阳,19:28,19:31,01:21,98
4,蓝村,20:36,20:42,02:26,183
5,胶州,20:58,21:03,02:42,204
6,临沂东,00:34,00:46,06:13,-
7,新沂,01:53,02:23,07:20,466
8,邳州,02:47,02:52,07:44,503
9,徐州,04:20,04:30,09:12,471
10,淮北,05:41,05:46,10:23,637
11,涡阳,06:36,06:42,11:13,722
12,阜阳,07:37,07:45,12:08,1032
13,阜南,08:24,08:30,12:47,1076
14,潢川,09:22,09:25,13:39,1148
15,麻城,10:40,10:46,14:54,1268
16,黄州,11:39,11:42,15:47,1335
17,蕲春,12:23,12:26,16:28,1394
18,武穴,12:54,12:57,16:56,1433
19,九江,13:38,13:42,17:37,1491
20,南昌,15:09,15:29,19:04,1626
21,丰城,16:14,16:18,19:49,1687
22,樟树,16:35,16:39,20:06,1711
23,新余,17:25,17:30,20:52,1787
24,宜春,18:04,18:18,21:26,1841
25,萍乡,19:00,19:07,22:08,1912
26,醴陵,19:40,19:44,22:41,1951
27,株洲,20:12,20:20,23:09,1993
28,湘潭,20:45,20:53,23:34,2019
29,娄底,22:00,22:19,24:41,2118
30,怀化,02:23,02:38,28:45,2433
31,镇远,06:34,06:40,32:41,2614
32,凯里,07:52,08:08,33:53,2678
33,贵定,09:41,09:47,35:26,2727
34,贵阳,11:23,11:49,37:02,2816
35,安顺,13:02,13:10,38:15,2913
36,六枝,13:51,14:00,38:56,2969
37,六盘水,15:50,16:07,40:46,3065
38,宣威,18:07,18:12,42:46,3196
39,曲靖,19:11,19:16,43:45,3297
40,昆明,20:58,20:58,45:27,3454
