Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,10:50,10:50,00:00,-
2,天津西,11:25,11:35,00:35,117
3,滨海西,11:57,11:59,00:57,-
4,唐山,12:19,12:26,01:17,241
5,北戴河,12:58,13:00,01:49,354
6,秦皇岛,13:11,13:18,02:00,389
7,山海关,13:32,13:35,02:14,405
8,葫芦岛北,14:18,14:19,02:57,527
9,锦州南,14:36,14:37,03:14,570
10,台安,15:19,15:21,03:56,694
11,辽中,15:35,15:37,04:10,-
12,沈阳北,16:07,16:10,04:40,780
13,长春西,17:17,17:19,05:47,1091
14,哈尔滨西,18:16,18:19,06:44,1331
15,哈尔滨,18:29,18:31,06:54,-
16,尚志南,19:17,19:19,07:40,-
17,苇河西,19:34,19:35,07:55,-
18,亚布力西,19:44,19:46,08:04,-
19,牡丹江,20:16,20:16,08:34,-
