Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,瑞金,09:15,09:15,00:00,-
2,于都,09:48,09:50,00:33,10
3,吉安西,10:57,10:59,01:40,-
4,南昌西,12:04,12:09,02:45,-
5,新余北,12:42,12:44,03:18,-
6,宜春,12:59,13:01,03:33,-
7,萍乡北,13:19,13:25,03:51,-
8,醴陵东,13:38,13:43,04:04,-
9,长沙南,14:06,14:27,04:27,-
10,汨罗东,14:45,14:51,04:45,-
11,咸宁北,15:38,15:40,05:32,-
12,武汉,16:05,16:11,05:57,-
13,信阳东,16:54,16:56,06:40,-
14,漯河西,17:35,17:37,07:19,-
15,郑州东,18:11,18:14,07:53,-
16,安阳东,18:55,18:57,08:34,-
17,邯郸东,19:14,19:18,08:51,-
18,石家庄,19:57,20:00,09:30,-
19,保定东,20:36,20:38,10:06,-
20,涿州东,20:59,21:01,10:27,-
21,北京西,21:26,21:26,10:52,1991
