Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,06:50,00:00,-
2,惠州南,07:16,07:18,00:26,56
3,陆丰,08:04,08:06,01:12,191
4,普宁,08:30,08:32,01:36,252
5,潮汕,08:57,09:01,02:01,305
6,云霄,09:36,09:38,02:36,396
7,角美,10:12,10:14,03:10,490
8,厦门北,10:28,10:34,03:24,514
9,泉州,10:59,11:01,03:49,585
10,仙游,11:19,11:21,04:07,720
11,涵江,11:38,11:40,04:24,674
12,福州南,12:04,12:14,04:48,740
13,罗源,12:45,12:47,05:19,804
14,福安,13:06,13:08,05:38,855
15,霞浦,13:22,13:24,05:52,887
16,平阳,14:01,14:03,06:29,-
17,瑞安,14:12,14:14,06:38,1011
18,温州南,14:26,14:28,06:50,1034
19,乐清,14:43,14:45,07:05,1069
20,温岭,15:09,15:11,07:29,1133
21,宁波,16:14,16:21,08:32,1309
22,余姚北,16:41,16:43,08:52,1358
23,绍兴北,17:02,17:05,09:11,1421
24,杭州东,17:25,17:30,09:31,1411
25,余杭,17:39,17:41,09:40,1479
26,嘉兴南,18:01,18:03,10:00,1539
27,嘉善南,18:11,18:14,10:08,1556
28,上海虹桥,18:42,18:47,10:36,1570
29,昆山南,19:06,19:08,10:55,1673
30,阳澄湖,19:14,19:31,11:01,1682
31,苏州,19:41,19:43,11:11,1707
32,无锡,19:59,20:01,11:27,1749
33,常州,20:16,20:18,11:42,1788
34,丹阳,20:33,20:35,11:57,1833
35,镇江,20:48,20:53,12:10,1860
36,南京,21:16,21:16,12:33,1924
