Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳北,08:00,08:00,00:00,-
2,沈阳,08:07,08:17,00:07,3
3,辽阳,09:02,09:05,00:52,67
4,鞍山,09:24,09:28,01:11,92
5,海城,09:55,09:58,01:38,128
6,盘锦,11:19,11:27,02:59,202
7,沟帮子,11:59,12:09,03:31,236
8,锦州,12:52,12:59,04:14,236
9,葫芦岛,13:32,13:35,04:47,286
10,兴城,13:51,13:53,05:03,307
11,绥中,14:24,14:26,05:34,355
12,山海关,15:13,15:23,06:21,420
13,唐山,17:48,17:54,08:46,552
14,天津,19:19,19:27,10:11,680
15,霸州,21:01,21:04,11:45,863
16,任丘,21:41,21:44,12:22,918
17,肃宁,22:11,22:14,12:49,959
18,衡水,23:32,23:40,14:07,1045
19,聊城,01:31,01:37,15:58,1197
20,菏泽,03:07,03:11,17:28,1353
21,商丘,04:26,04:33,18:43,1448
22,兰考,05:31,05:40,19:41,-
23,开封,06:11,06:14,20:12,1579
24,郑州,07:00,07:35,20:58,1651
25,洛阳,09:12,09:16,22:35,1775
26,灵宝,11:43,11:47,25:02,1811
27,潼关,12:44,12:47,25:59,-
28,渭南,13:46,13:50,26:58,2106
29,西安,14:44,14:44,27:52,2162
