Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,威海,----,09:38,00:00,-
2,文登,10:17,10:20,00:39,35
3,乳山,11:16,11:18,01:35,87
4,桃村,12:17,12:29,02:34,138
5,徐家店,12:44,12:47,02:49,-
6,莱阳,13:11,13:14,03:13,151
7,蓝村,14:19,14:26,04:18,222
8,胶州,14:42,14:47,04:34,243
9,诸城,15:30,15:38,05:17,352
10,五莲,16:02,16:04,05:41,387
11,莒县,16:31,16:33,06:08,427
12,沂南,16:55,16:57,06:30,457
13,临沂东,17:29,17:35,07:02,-
14,郯城,18:15,18:21,07:42,560
15,新沂,18:51,19:10,08:12,595
16,邳州,20:04,20:09,09:06,632
17,徐州,21:05,21:23,10:02,704
18,淮北,22:07,22:12,10:46,766
19,涡阳,23:02,23:08,11:36,851
20,阜阳,00:16,00:31,12:44,927
21,潢川,02:00,02:05,14:13,1043
22,麻城,03:20,03:23,15:28,1163
23,汉口,05:09,05:09,17:14,1268
