Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州,12:45,12:45,00:00,-
2,开封,13:31,13:36,00:46,72
3,兰考,14:04,14:09,01:14,115
4,民权,14:31,14:35,01:36,151
5,商丘,15:15,15:21,02:16,203
6,亳州,16:10,16:14,03:05,277
7,阜阳,17:22,17:35,04:13,381
8,淮滨,18:33,18:36,05:11,570
9,潢川,19:14,19:17,05:49,625
10,光山,19:32,19:35,06:04,514
11,新县,20:00,20:03,06:29,557
12,麻城,20:44,20:50,07:10,745
13,浠水,21:51,21:54,08:11,713
14,蕲春,22:14,22:17,08:31,871
15,九江,23:18,23:24,09:32,968
16,南昌,00:41,00:51,10:49,975
17,赣州,06:09,06:29,16:07,1387
18,瑞金,07:43,07:46,17:21,1645
19,长汀南,08:10,08:13,17:45,1678
20,龙岩,09:56,10:00,19:28,1812
21,漳州,11:28,11:32,20:56,1926
22,厦门北,12:01,12:01,21:25,-
