Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,09:33,09:33,00:00,-
2,凯里南,10:11,10:13,00:38,5
3,铜仁南,10:48,10:50,01:13,10
4,芷江,11:10,11:12,01:33,69
5,怀化南,11:25,11:29,01:46,103
6,娄底南,12:20,12:29,02:37,310
7,湘潭北,12:55,12:57,03:03,409
8,长沙南,13:10,13:16,03:16,435
9,宜春,13:59,14:01,03:59,547
10,新余北,14:16,14:18,04:14,650
11,高安,14:40,14:48,04:36,681
12,南昌西,15:04,15:08,04:52,777
13,进贤南,15:26,15:33,05:10,835
14,鹰潭北,15:54,15:56,05:31,917
15,上饶,16:28,16:36,06:03,1018
16,南平市,17:06,17:08,06:33,-
17,建瓯西,17:24,17:26,06:49,989
18,延平,17:42,17:44,07:05,-
19,闽清北,18:05,18:07,07:26,1004
20,福州,18:28,18:42,07:47,1009
21,莆田,19:26,19:32,08:31,1114
22,泉州,19:57,20:03,08:56,1183
23,厦门北,20:28,20:28,09:21,1254
