Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,鹤岗,05:20,05:20,00:00,-
2,新华,05:55,05:58,00:35,29
3,佳木斯,06:36,07:34,01:13,68
4,莲江口,07:46,07:48,01:25,56
5,兴莲,07:53,07:55,01:30,-
6,望江,08:05,08:07,01:40,-
7,汤原,08:24,08:26,01:57,118
8,香兰,08:40,08:43,02:11,-
9,浩良河,08:57,08:59,02:25,155
10,威岭,09:15,09:17,02:41,-
11,晨明,09:30,09:33,02:54,-
12,绿潭,09:53,09:57,03:14,-
13,南岔,10:07,10:14,03:24,221
14,朗乡,10:58,11:00,04:08,268
15,圣浪,11:35,11:37,04:43,-
16,桃山,12:05,12:07,05:11,-
17,铁力,12:17,12:19,05:21,-
18,双丰,12:37,12:39,05:39,-
19,庆安,12:57,12:59,05:57,396
20,绥化,13:42,13:45,06:40,450
21,兴隆镇,14:06,14:08,07:01,478
22,呼兰,14:48,14:50,07:41,-
23,哈尔滨东,15:15,15:52,08:06,578
24,大庆,17:39,17:42,09:53,-
25,杜尔伯特,18:16,18:18,10:27,-
26,烟筒屯,18:35,18:37,10:44,-
27,红旗营,18:53,18:54,11:00,-
28,齐齐哈尔,19:15,19:15,11:21,-
