Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乔庄东,----,07:07,00:00,-
2,通州,07:16,07:18,00:09,-
3,北京东,07:31,07:32,00:22,-
4,北京,07:43,07:44,00:33,-
5,北京西,07:58,07:58,00:47,-
