Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南昌,12:17,12:17,00:00,-
2,向塘,12:38,12:42,00:21,28
3,丰城,13:09,13:14,00:48,61
4,樟树,13:31,13:35,01:05,85
5,新余,14:21,14:25,01:51,161
6,分宜,14:45,14:48,02:11,191
7,宜春,15:05,15:10,02:28,215
8,萍乡,15:52,15:58,03:10,286
9,醴陵,16:37,16:42,03:49,325
10,株洲,17:10,17:20,04:17,367
11,长沙,17:58,18:18,04:55,419
12,益阳,19:22,19:27,05:59,516
13,常德,20:27,20:33,06:59,617
14,石门县北,21:45,21:57,08:11,697
15,宜昌东,00:21,00:48,10:35,869
16,万州,06:42,06:49,16:29,1246
17,达州,09:11,09:17,18:51,1333
18,成都东,13:03,13:03,22:37,1509
