Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉口,----,11:20,00:00,-
2,麻城,13:32,13:39,02:12,105
3,新县,14:20,14:23,02:53,165
4,潢川,15:01,15:04,03:31,175
5,阜阳,16:38,16:51,05:05,587
6,涡阳,17:42,17:48,05:56,367
7,淮北,18:44,18:49,06:52,452
8,萧县,19:10,19:14,07:13,-
9,徐州,20:06,20:30,08:05,514
10,邳州,21:22,21:27,08:57,586
11,新沂,22:21,22:40,09:51,623
12,郯城,23:21,23:27,10:32,658
13,临沂东,00:06,00:12,11:11,-
14,桃村,05:01,05:15,16:00,1080
15,乳山,06:11,06:18,16:56,1131
16,文登,07:14,07:21,17:52,1183
17,威海,08:01,08:01,18:32,1218
