Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,10:38,00:00,-
2,漯河西,11:11,11:13,00:33,155
3,驻马店西,11:31,11:33,00:51,219
4,信阳东,11:58,12:00,01:16,337
5,武汉,12:44,12:47,02:00,536
6,咸宁北,13:11,13:26,02:24,621
7,赤壁北,13:40,13:58,02:38,664
8,长沙南,14:49,14:52,03:29,898
9,韶山南,15:15,15:17,03:52,964
10,娄底南,15:34,15:36,04:09,1023
11,溆浦南,16:12,16:14,04:45,1169
12,怀化南,16:35,16:39,05:06,1230
13,铜仁南,17:07,17:14,05:34,1269
14,凯里南,17:49,17:51,06:09,1274
15,贵阳北,18:29,18:33,06:47,1279
16,安顺西,19:03,19:05,07:17,1289
17,关岭,19:20,19:22,07:32,-
18,盘州,19:59,20:01,08:09,1855
19,曲靖北,20:25,20:27,08:33,1309
20,昆明南,21:02,21:02,09:08,1319
