Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,19:36,00:00,-
2,嘉善,20:12,20:16,00:36,62
3,嘉兴,20:31,20:34,00:51,80
4,海宁,20:56,20:59,01:13,108
5,杭州东,21:48,21:54,02:02,167
6,诸暨,22:46,22:49,02:54,260
7,义乌,23:17,23:20,03:22,312
8,金华,00:19,00:25,04:21,360
9,衢州,01:45,01:48,05:41,446
10,鹰潭,05:00,05:19,08:53,597
11,新余,07:47,07:53,11:21,843
12,分宜,08:13,08:19,11:41,842
13,宜春,08:36,08:40,11:58,897
14,萍乡,09:22,09:26,12:40,968
15,株洲,10:38,11:00,13:52,1049
16,湘乡,11:51,11:56,14:43,1117
17,娄底,12:39,12:47,15:26,1174
18,新化,13:59,14:04,16:38,1236
19,怀化,16:54,17:12,19:28,1489
20,玉屏,18:56,19:00,21:12,1578
21,贵阳,23:26,23:56,25:38,1948
22,六枝,01:47,01:50,27:29,2101
23,六盘水,03:26,03:35,29:05,2197
24,宣威,05:22,05:28,30:52,2328
25,曲靖,06:38,06:44,32:02,2429
26,昆明,08:23,08:23,33:41,2586
