Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,09:16,00:00,-
2,昆山,09:51,09:55,00:35,49
3,苏州,10:19,10:23,00:59,91
4,无锡,10:51,10:55,01:27,133
5,常州,11:22,11:25,01:54,172
6,南京,12:53,13:05,03:22,308
7,滁州北,13:43,13:47,04:00,358
8,蚌埠,15:18,15:22,05:31,485
9,固镇,15:55,16:15,06:04,528
10,宿州,16:55,17:04,06:44,575
11,徐州,17:58,18:12,07:38,649
12,枣庄西,19:06,19:10,08:32,717
13,滕州,19:32,19:36,08:54,751
14,邹城,20:04,20:08,09:22,791
15,兖州,20:23,20:27,09:37,812
16,泰山,21:28,21:33,10:38,895
17,济南,22:49,23:13,11:54,968
18,德州,00:43,00:45,13:24,1086
19,天津,03:42,03:50,16:21,1325
20,唐山,05:23,05:38,17:54,1439
21,山海关,07:57,08:03,20:13,1603
22,沈阳北,11:44,11:52,23:54,1991
23,铁岭,12:34,12:36,24:36,2098
24,昌图,13:16,13:18,25:16,2163
25,四平,14:10,14:20,26:08,2176
26,公主岭,14:53,14:55,26:41,2269
27,长春,15:39,16:04,27:25,2291
28,九台,16:43,16:48,28:04,2383
29,吉林,17:50,17:50,29:06,2459
