Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,15:36,00:00,-
2,泉州,16:01,16:03,00:25,71
3,莆田,16:28,16:30,00:50,140
4,福州南,17:00,17:03,01:20,226
5,福州,17:19,17:32,01:36,245
6,古田北,17:57,17:59,02:01,250
7,南平市,18:35,18:37,02:37,-
8,五府山,19:00,19:02,03:00,275
9,上饶,19:13,19:16,03:11,275
10,衢州,19:47,19:49,03:42,382
11,金华,20:10,20:12,04:03,472
12,义乌,20:28,20:30,04:19,515
13,杭州东,21:04,21:08,04:53,665
14,德清,21:21,21:23,05:06,880
15,湖州,21:36,21:38,05:19,731
16,宜兴,21:55,21:57,05:36,787
17,溧阳,22:08,22:10,05:47,818
18,南京南,22:36,22:36,06:13,916
