Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,龙井,----,16:13,00:00,-
2,和龙,17:12,17:18,00:59,51
3,十里坪,17:36,17:38,01:17,68
4,枕头峰,17:57,17:59,01:36,88
5,荒沟西,18:16,18:18,01:53,108
6,松江镇,18:37,18:39,02:12,133
7,白河,18:57,19:05,02:30,154
8,露水河,19:37,19:39,03:02,184
9,泉阳,20:16,20:18,03:39,220
10,松江河,20:45,20:53,04:06,244
11,仙人桥,21:28,21:30,04:41,272
12,氡泉,21:40,21:41,04:51,278
13,松树镇,22:03,22:06,05:13,297
14,湾沟,22:37,22:40,05:44,324
15,江源,23:20,23:22,06:24,355
16,白山市,23:43,23:47,06:45,371
17,通化,00:49,01:08,07:47,431
18,柳河,03:03,03:08,09:42,528
19,梅河口,03:41,04:13,10:15,561
20,清原,05:38,05:41,11:40,643
21,苍石,06:19,06:27,12:18,686
22,抚顺北,07:23,07:33,13:14,742
23,沈阳,08:25,08:25,14:06,789
