Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,07:04,07:04,00:00,-
2,王岗,07:12,07:15,00:08,-
3,五家,07:31,07:33,00:24,26
4,双城堡,07:47,07:50,00:38,44
5,兰棱,08:06,08:09,00:54,65
6,蔡家沟,08:19,08:31,01:04,77
7,扶余,08:47,08:49,01:20,94
8,陶赖昭,09:04,09:15,01:35,116
9,德惠,09:45,09:47,02:05,158
10,长春,10:43,10:55,03:01,240
11,公主岭,11:33,11:35,03:39,302
12,四平,12:12,12:51,04:16,355
13,八面城,13:13,13:15,04:38,382
14,三江口,13:41,13:43,05:04,418
15,金宝屯,13:56,13:58,05:17,430
16,双辽,14:12,14:17,05:31,444
17,大林,15:01,15:04,06:15,509
18,通辽,15:48,16:13,06:59,558
19,治安,17:05,17:07,07:51,628
20,八仙筒,17:36,17:42,08:20,669
21,奈曼,18:19,18:23,08:57,723
22,敖汉,19:08,19:11,09:42,792
23,四道湾,19:37,19:42,10:08,831
24,赤峰南,20:42,20:42,11:08,-
