Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,----,18:03,00:00,-
2,余姚,18:42,18:45,00:39,48
3,上虞,19:11,19:14,01:05,80
4,绍兴,19:38,19:41,01:29,108
5,杭州,20:47,20:59,02:35,171
6,德清西,21:52,21:56,03:28,239
7,长兴南,22:35,22:40,04:07,297
8,宣城,23:47,23:51,05:14,411
9,芜湖,00:42,00:49,06:05,475
10,合肥,02:40,03:00,07:56,616
11,固始,05:35,05:38,10:31,793
12,商城,05:56,05:59,10:49,815
13,潢川,06:25,06:30,11:15,856
14,息县,06:59,07:02,11:44,887
15,罗山,07:23,07:26,12:05,914
16,信阳,08:08,08:26,12:47,960
17,桐柏,10:15,10:29,14:36,1037
18,唐河,11:34,11:40,15:41,1105
19,南阳,13:19,13:45,17:20,1163
20,南召,14:30,14:33,18:05,1221
21,鲁山,15:08,15:11,18:40,1265
22,宝丰,15:31,15:34,19:00,-
23,汝州,16:11,16:14,19:37,1327
24,洛阳,17:24,17:24,20:47,1419
