Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,怀化,----,12:00,00:00,-
2,麻阳,12:37,12:40,00:37,44
3,吉首,13:30,13:36,01:27,103
4,张家界,15:40,15:54,03:31,228
5,慈利,17:02,17:05,04:39,304
6,石门县北,17:33,18:00,05:07,346
7,常德,18:50,18:54,05:57,356
8,益阳,19:53,19:58,06:56,366
9,长沙,21:13,21:36,08:11,492
10,株洲,22:14,22:40,08:49,440
11,金华,07:56,08:02,18:05,1205
12,义乌,08:36,08:39,18:39,1253
13,诸暨,09:07,09:10,19:07,1293
14,杭州,10:28,10:41,20:25,1392
15,海宁,11:25,11:28,21:09,1457
16,嘉兴,11:48,11:51,21:29,1485
17,上海南,12:58,13:34,22:36,1565
18,昆山,14:27,14:30,23:29,2188
19,苏州,14:54,14:59,23:53,2223
20,无锡,15:27,15:27,24:21,-
