Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,09:38,09:38,00:00,-
2,石家庄,10:51,10:54,01:13,281
3,邢台东,11:22,11:34,01:41,403
4,邯郸东,11:50,11:53,01:57,456
5,安阳东,12:10,12:12,02:14,516
6,新乡东,12:38,12:40,02:40,626
7,郑州东,13:01,13:11,03:01,693
8,洛阳龙门,13:47,13:49,03:37,832
9,灵宝西,14:30,14:38,04:18,1007
10,渭南北,15:07,15:14,04:47,1149
11,西安北,15:36,15:43,05:09,1212
12,汉中,16:53,16:57,06:19,1804
13,广元,17:40,17:44,07:02,1722
14,青川,18:03,18:05,07:21,1652
15,江油,18:31,18:33,07:47,1884
16,绵阳,18:50,18:52,08:04,1923
17,德阳,19:09,19:11,08:21,1808
18,成都东,19:36,19:36,08:46,2118
