Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,运城北,10:37,10:37,00:00,-
2,闻喜西,10:51,10:53,00:14,32
3,侯马西,11:07,11:09,00:28,64
4,临汾西,11:29,11:31,00:48,123
5,霍州东,11:55,11:57,01:12,187
6,介休东,12:19,12:21,01:34,245
7,太原南,12:57,13:08,02:10,356
8,阳泉北,13:55,13:57,02:57,485
9,石家庄,14:36,14:49,03:36,588
10,石家庄东,15:04,15:08,03:51,-
11,辛集南,15:28,15:30,04:11,661
12,衡水北,15:46,15:49,04:27,704
13,景州,16:05,16:08,04:43,748
14,德州东,16:24,16:26,04:59,793
15,平原东,16:37,16:39,05:10,817
16,禹城东,16:49,16:51,05:20,836
17,济南东,17:12,17:17,05:41,-
18,章丘北,17:29,17:31,05:53,-
19,淄博北,17:46,17:48,06:08,-
20,临淄北,17:59,18:01,06:19,-
21,青州市北,18:11,18:13,06:29,-
22,潍坊北,18:29,18:31,06:45,-
23,高密北,18:50,18:52,07:04,-
24,青岛北,19:24,19:24,07:36,1284
