Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,运城,13:36,13:36,00:00,-
2,闻喜,14:10,14:13,00:34,43
3,侯马,14:51,14:56,01:12,78
4,襄汾,15:25,15:28,01:41,112
5,临汾,15:50,15:58,02:03,138
6,洪洞,16:16,16:19,02:21,161
7,霍州,16:56,16:59,02:58,203
8,灵石,17:35,17:38,03:34,246
9,介休,18:08,18:12,04:04,273
10,平遥,18:33,18:37,04:25,304
11,太谷,19:09,19:12,04:57,349
12,榆次,19:40,19:45,05:25,385
13,太原,20:10,20:40,05:50,412
14,阳泉北,21:38,21:42,06:48,533
15,石家庄北,22:47,22:58,07:53,637
16,晋州,23:37,23:41,08:32,701
17,辛集,23:56,00:15,08:47,722
18,衡水,00:52,01:07,09:24,769
19,德州,02:00,02:42,10:17,831
20,沧州,03:58,04:10,11:33,944
21,天津,05:40,05:49,13:03,1070
22,唐山,07:12,07:12,14:26,1184
