Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳,07:43,07:43,00:00,-
2,东莞东,08:34,08:40,00:51,61
3,惠州,09:23,09:28,01:34,115
4,河源,10:21,10:25,02:27,195
5,龙川,11:23,11:27,03:25,270
6,赣州,14:23,14:28,06:21,511
7,吉安,16:29,16:33,08:22,697
8,南昌西,18:46,19:03,10:35,923
9,九江,21:17,21:21,12:49,1065
10,武穴,22:21,22:24,13:49,1123
11,蕲春,22:52,22:55,14:17,1162
12,浠水,23:15,23:18,14:37,1192
13,麻城,00:20,00:26,15:39,1288
14,信阳,03:03,03:26,18:16,1455
15,唐河,05:11,05:21,20:01,1662
16,南阳,06:18,06:53,20:58,1580
17,内乡,07:41,07:45,21:46,1785
18,西峡,08:13,08:16,22:14,1828
19,商南,09:13,09:15,23:11,1895
20,丹凤,09:59,10:02,23:55,1930
21,商洛,10:33,10:36,24:26,1992
22,西安,12:57,12:57,26:47,2229
