Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,13:12,13:12,00:00,-
2,北京,13:28,13:30,00:16,9
3,通州,13:49,14:02,00:35,29
4,乔庄东,14:11,14:11,00:44,-
