Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,牡丹江,15:16,15:16,00:00,-
2,海林北,15:27,15:29,00:11,-
3,亚布力西,15:52,15:54,00:34,-
4,一面坡北,16:09,16:11,00:49,-
5,尚志南,16:20,16:22,00:58,-
6,阿城北,16:48,16:50,01:24,-
7,哈尔滨西,17:20,17:23,01:54,331
8,双城北,17:39,17:41,02:10,-
9,扶余北,17:56,17:58,02:25,-
10,长春西,18:33,18:35,03:00,-
11,四平东,19:01,19:03,03:26,-
12,铁岭西,19:34,19:36,03:57,-
13,沈阳,19:58,20:01,04:19,903
14,沈阳南,20:12,20:14,04:30,-
15,鞍山西,20:37,20:39,04:53,-
16,海城西,20:51,20:53,05:05,-
17,营口东,21:06,21:08,05:18,-
18,大连北,22:02,22:02,06:12,-
