Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,09:22,09:22,00:00,-
2,正定机场,10:25,10:27,01:03,244
3,石家庄,10:41,10:44,01:17,281
4,邯郸东,11:25,11:30,01:58,456
5,安阳东,11:47,11:57,02:15,516
6,新乡东,12:23,12:25,02:41,626
7,郑州东,12:49,12:55,03:05,693
8,洛阳龙门,13:32,13:36,03:42,832
9,华山北,14:29,14:31,04:35,1091
10,西安北,15:05,15:09,05:09,1212
11,汉中,16:19,16:24,06:19,1804
12,广元,17:07,17:11,07:02,1722
13,剑门关,17:24,17:26,07:15,1634
14,江油,17:56,17:58,07:45,1884
15,绵阳,18:15,18:18,08:02,1923
16,成都东,18:54,19:00,08:38,2118
17,内江北,19:41,19:43,09:19,2027
18,永川东,20:08,20:10,09:44,2119
19,重庆西,20:34,20:34,10:08,2176
