Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门,08:41,08:41,00:00,-
2,晋江,09:20,09:22,00:39,77
3,泉州,09:33,09:35,00:50,102
4,莆田,10:00,10:09,01:15,171
5,福清,10:28,10:30,01:34,221
6,福州南,10:45,10:48,01:49,257
7,福州,11:04,11:09,02:05,276
8,延平,11:43,11:45,02:39,-
9,建瓯西,12:01,12:03,02:55,291
10,南平市,12:18,12:20,03:10,-
11,上饶,12:50,12:52,03:40,306
12,鹰潭北,13:22,13:25,04:10,417
13,南昌西,14:00,14:06,04:45,719
14,新余北,14:38,14:40,05:17,-
15,萍乡北,15:08,15:10,05:45,-
16,醴陵东,15:23,15:25,05:58,-
17,长沙南,15:47,15:47,06:20,-
