Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,----,10:25,00:00,-
2,咸阳,10:43,10:47,00:18,23
3,杨陵,11:26,11:30,00:57,85
4,蔡家坡,11:59,12:17,01:26,130
5,宝鸡,13:08,13:12,02:17,140
6,天水,14:51,14:57,03:56,295
7,武山,16:02,16:04,05:01,-
8,兰州,18:48,19:00,07:45,643
9,兰州西,19:12,19:14,07:57,648
10,武威南,22:17,22:19,11:00,839
11,武威,22:34,22:40,11:15,852
12,金昌,23:23,23:25,11:58,926
13,山丹,00:45,00:47,13:18,1043
14,张掖,01:23,01:29,13:54,1096
15,酒泉,03:52,03:54,16:17,1297
16,嘉峪关,04:13,04:21,16:36,1446
17,玉门,05:44,05:46,17:59,1578
18,瓜州,07:16,07:18,19:29,1707
19,敦煌,08:38,08:38,20:49,1809
