Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,18:53,00:00,-
2,龙岩,21:09,21:13,02:16,156
3,赣州,23:56,00:27,04:59,242
4,吉安,02:39,02:43,07:11,-
5,向塘,06:10,06:30,10:38,-
6,丰城,06:57,07:02,11:05,-
7,樟树,07:19,07:24,11:22,-
8,新余,08:10,08:16,12:08,-
9,萍乡,09:33,09:37,13:25,-
10,醴陵,10:15,10:19,14:03,-
11,株洲,11:06,11:16,14:50,-
12,湘潭,11:41,11:46,15:15,-
13,娄底,12:53,12:59,16:22,-
14,冷水江东,13:55,14:12,17:18,-
15,怀化,18:44,19:07,21:50,-
16,玉屏,21:40,21:43,24:23,-
17,镇远,22:47,22:56,25:27,-
18,贵阳,03:55,04:39,30:26,-
19,重庆西,08:42,08:42,34:29,-
