Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南充北,----,09:31,00:00,-
2,重庆西,11:22,11:57,01:51,165
3,贵阳,15:45,16:19,05:39,-
4,凯里,18:41,18:51,08:01,-
5,镇远,20:05,20:14,09:15,-
6,玉屏,21:13,21:23,10:14,-
7,怀化,23:27,23:47,12:18,-
8,萍乡,08:24,08:30,20:55,-
9,宜春,09:13,09:18,21:38,-
10,新余,10:00,10:07,22:20,-
11,鹰潭,13:02,13:20,25:15,-
12,上饶,14:53,15:00,26:48,-
13,玉山,15:21,15:26,27:09,-
14,金华,18:28,18:36,30:11,-
15,义乌,19:10,19:13,30:45,-
16,杭州东,20:39,20:45,32:11,-
17,嘉兴,21:42,21:47,33:08,-
18,上海南,23:28,23:28,34:49,-
