Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,江山,08:03,08:03,00:00,-
2,衢州,08:14,08:16,00:11,35
3,龙游,08:27,08:29,00:22,66
4,金华,08:44,08:46,00:37,121
5,义乌,09:02,09:04,00:53,169
6,诸暨,09:18,09:20,01:07,221
7,杭州东,09:44,09:50,01:31,314
8,湖州,10:11,10:13,01:52,380
9,长兴,10:22,10:24,02:01,400
10,宜兴,10:37,10:39,02:14,436
11,南京南,11:13,11:17,02:48,784
12,徐州东,12:34,12:36,04:05,896
13,泰安,13:27,13:29,04:56,1083
14,济南西,13:47,13:49,05:14,1187
15,沧州西,14:34,14:41,05:59,1338
16,廊坊,15:17,15:22,06:35,1488
17,北京南,15:43,15:43,06:56,1593
