Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,09:14,09:14,00:00,-
2,广安,10:41,10:46,01:27,-
3,渠县,11:14,11:21,01:55,-
4,达州,12:06,12:20,02:40,-
5,宣汉,13:00,13:02,03:20,-
6,万源,13:58,14:02,04:16,-
7,紫阳,14:53,14:55,05:07,-
8,安康,15:32,15:38,05:44,-
9,十堰,18:39,18:45,08:45,-
10,武当山,19:03,19:07,09:03,-
11,襄阳,21:10,21:30,11:06,-
12,南阳,23:18,23:33,12:54,-
13,郑州,04:46,05:06,18:07,-
14,新乡,06:15,06:25,19:16,-
15,鹤壁,07:04,07:07,19:55,-
16,安阳,07:36,07:55,20:24,-
17,邯郸,08:33,08:39,21:02,-
18,邢台,09:10,09:15,21:33,-
19,石家庄,10:26,10:34,22:44,1895
20,定州,11:21,11:25,23:31,-
21,保定,12:02,12:34,24:08,-
22,徐水,12:51,13:28,24:25,-
23,高碑店,13:53,13:58,24:50,-
24,涿州,14:16,14:18,25:08,-
25,北京西,15:13,15:13,26:03,2176
