Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,----,08:11,00:00,-
2,杜尔伯特,08:58,09:02,00:47,74
3,大庆西,09:29,09:33,01:14,52
4,大庆东,09:53,10:16,01:34,68
5,安达,10:35,10:41,01:53,83
6,肇东,11:20,11:26,02:32,147
7,哈尔滨,12:09,12:20,03:15,147
8,哈尔滨西,12:29,13:13,03:24,164
9,蔡家沟,14:06,14:18,04:17,-
10,扶余,14:33,14:36,04:32,637
11,德惠,15:18,15:21,05:14,700
12,长春,16:18,16:28,06:11,404
13,公主岭,17:06,17:09,06:49,843
14,四平,17:48,17:51,07:28,896
15,昌图,18:24,18:34,08:01,949
16,铁岭,19:13,19:15,08:40,1014
17,沈阳北,20:04,20:12,09:29,768
18,沈阳,20:19,20:36,09:36,1084
19,锦州,23:28,23:34,12:28,1317
20,唐山,03:49,03:56,16:43,1212
21,天津,05:26,05:33,18:13,1326
22,静海,06:13,06:15,18:53,-
23,沧州,06:58,07:01,19:36,1452
24,泊头,07:25,07:27,20:00,1491
25,德州,08:22,08:24,20:55,1565
26,禹城,09:07,09:09,21:38,1688
27,晏城,09:23,09:26,21:52,1651
28,大明湖,10:07,10:18,22:33,-
29,淄博,11:29,11:32,23:44,1793
30,潍坊,12:49,12:55,25:01,1893
31,蓝村,14:17,14:26,26:23,2024
32,青岛北,14:54,14:54,26:51,2061
