Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,15:10,15:10,00:00,-
2,丽水,17:11,17:14,02:01,136
3,缙云,17:57,18:00,02:44,168
4,永康,18:31,18:36,03:15,201
5,武义,18:56,19:04,03:35,222
6,金华南,19:29,19:48,04:00,227
7,义乌,20:33,20:42,04:45,232
8,杭州,22:06,22:21,06:09,371
9,德清西,22:58,23:01,06:46,439
10,长兴南,23:39,23:42,07:24,497
11,宣城,00:49,00:52,08:31,611
12,芜湖,01:43,01:49,09:22,675
13,合肥,03:37,03:50,11:10,816
14,淮南,04:57,05:01,12:17,989
15,阜阳,06:45,07:00,14:01,1115
16,亳州,08:33,08:38,15:34,1141
17,商丘,10:12,10:18,17:08,1293
18,宁陵县,10:48,10:59,17:38,-
19,开封,12:00,12:03,18:39,1346
20,郑州,12:53,12:53,19:29,1496
