Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,05:42,00:00,-
2,南充,07:57,08:06,02:15,215
3,达州,10:12,10:20,04:21,374
4,安康,13:19,13:41,07:20,650
5,三门峡,21:40,21:53,15:19,1107
6,洛阳,00:20,00:45,17:46,1401
7,郑州,03:26,03:53,20:27,1676
8,兰考,05:12,05:16,21:46,1742
9,民权,05:38,05:42,22:08,1778
10,商丘,06:22,06:30,22:48,1830
11,徐州,08:25,08:33,24:43,1976
12,宿州,09:32,09:37,25:42,-
13,蚌埠,10:54,10:59,26:59,2140
14,南京,14:14,14:31,30:14,1638
15,丹阳,15:28,15:32,31:11,-
16,常州,16:01,16:06,31:40,1822
17,无锡,16:33,16:40,32:07,1861
18,苏州,17:21,17:26,32:48,1855
19,上海,20:04,20:04,35:26,1939
