Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,11:37,11:37,00:00,-
2,溧水,11:53,11:55,00:16,46
3,宜兴,12:17,12:19,00:38,129
4,长兴,12:31,12:37,00:50,165
5,湖州,12:46,12:48,00:59,185
6,杭州东,13:10,13:12,01:21,256
7,金华,13:56,13:58,02:05,449
8,衢州,14:19,14:22,02:26,535
9,弋阳,15:02,15:04,03:06,635
10,鹰潭北,15:18,15:20,03:20,676
11,抚州东,15:34,15:36,03:34,786
12,南昌西,16:02,16:06,04:00,883
13,高安,16:22,16:24,04:16,858
14,宜春,16:55,16:57,04:47,1273
15,萍乡北,17:15,17:17,05:05,1246
16,长沙南,17:47,17:57,05:35,1439
17,韶山南,18:20,18:22,05:58,1505
18,娄底南,18:39,18:41,06:15,1564
19,溆浦南,19:17,19:19,06:51,1424
20,怀化南,19:40,19:43,07:12,1771
21,铜仁南,20:13,20:15,07:42,1722
22,凯里南,20:50,20:52,08:17,1732
23,贵阳北,21:31,21:31,08:56,1737
